MLA,EWAQ_Capital,XX_MLA,01_CURR_ACC,EWAQ_GrossLoans,02_TIME_DEPOSIT,XX_TOTAL_LIQUID_ASSET,EWAQ_NPL,03_SAVINGS,XX_BAL_IN_OTHER_BANKS,EWAQ_NPLsNetOfProvisions,XX_BOT_BALANCE,LR,INF,10_FOREIGN_DEPOSITS_AND_BORROWINGS,EWAQ_NPLsNetOfProvisions2CoreCapital,F125_LIAB_TOTAL,F077_ASSETS_TOTAL,19_BANKS_ABROAD,DR
45.0216893,215000000000.0,43.97737958,607000000000.0,1010000000000.0,77507149966.0,738000000000.0,87362803160.0,371000000000.0,137000000000.0,78859837859.0,224000000000.0,17.07487829,3.314102354,290000000000.0,0.367208672,1630000000000.0,1910000000000.0,137000000000.0,7.785384982
35.50768443,16363079699.0,33.73328992,14458776186.0,26656057950.0,12936965862.0,15276374157.0,8734846291.0,5079829586.0,2176961901.0,7316035616.0,11919195776.0,16.39297208,4.19104918,11163623855.0,0.450416425,47908727603.0,71579999133.0,176961901.2,7.833430051
36.98949885,165000000000.0,37.41111856,133000000000.0,721000000000.0,148000000000.0,394000000000.0,53675121523.0,115000000000.0,56897955911.0,20054799571.0,72449492116.0,16.83906285,3.613284361,550000000000.0,0.121538812,1000000000000.0,1190000000000.0,56897955911.0,7.410377482
31.46331704,29806597124.0,27.5549217,7071910075.0,70974775116.0,55649063799.0,40736543437.0,3737294990.0,12774676032.0,1570137692.0,3347327651.0,9008240031.0,17.15169212,6.304762913,0.0,0.112313308,140000000000.0,172000000000.0,1457025753.0,10.09485782
37.11,168000000000.0,37.10662658,452000000000.0,831000000000.0,114000000000.0,549000000000.0,75551526399.0,357000000000.0,118000000000.0,66180634995.0,213000000000.0,16.12,6.1,310000000000.0,0.3937,1370000000000.0,1620000000000.0,118000000000.0,8.776666667
34.35,15045873846.0,34.34544792,2447695243.0,23942657464.0,5987130918.0,4200142588.0,2087453620.0,1369604357.0,2402585335.0,1925776446.0,1154436748.0,17.1,6.4,0.0,0.128,14333868757.0,31414963815.0,0.0,10.07
23.68034903,58384552349.0,23.90135154,29373976182.0,354000000000.0,95217391287.0,97529278985.0,41272193352.0,17995257409.0,11997192566.0,29998787127.0,31774162396.0,16.49852034,3.180055824,180000000000.0,0.513422445,439000000000.0,520000000000.0,11732862956.0,6.689974599
39.13859661,23885406207.0,44.13889245,20237668515.0,120000000000.0,65392988691.0,62562462952.0,3043536152.0,14235846567.0,6168804521.0,1480014628.0,19993590161.0,16.48133554,6.418516739,41181569701.0,0.062051301,175000000000.0,201000000000.0,6168804521.0,8.517173025
27.20336877,18912925728.0,27.30348569,30547236608.0,197000000000.0,50481003347.0,94182947964.0,31827352326.0,3303369887.0,8648046958.0,25193538252.0,21058366662.0,15.93667159,5.102526225,166000000000.0,1.330579378,328000000000.0,355000000000.0,1839318858.0,9.527162105
43.96498551,12264543873.0,39.86143361,29626012788.0,49138959425.0,15612294431.0,31797190605.0,3134918661.0,19841332609.0,5471483455.0,3008010466.0,9038153522.0,14.89010604,8.338608237,7168884664.0,0.245976945,78553003893.0,92287092955.0,3423212426.0,5.882604365
40.49629789,160000000000.0,41.83382835,534000000000.0,857000000000.0,103000000000.0,646000000000.0,78994282041.0,347000000000.0,67842295120.0,68747722527.0,215000000000.0,16.05225746,5.2926991,298000000000.0,0.428934659,1480000000000.0,1720000000000.0,67842295120.0,8.616494073
58.83980765,22662796933.0,195.0731038,55248513.5,79686771090.0,200000000.0,5339888837.0,11370840963.0,110492946.3,903677214.7,8709862172.0,508269620.2,15.79150673,6.865255777,1153639495.0,0.375459223,2766490478.0,25466841548.0,455515014.6,8.978416884
31.6851619,42395383453.0,31.82373981,5901570115.0,127000000000.0,39439147819.0,52958948378.0,2050024013.0,8897255066.0,30242899456.0,1814600107.0,14686206809.0,16.69023651,3.353222348,99554146112.0,0.042745654,161000000000.0,205000000000.0,5583172626.0,8.634985155
45.02803549,20521016787.0,46.07718576,45274231509.0,117000000000.0,19331088555.0,96108078202.0,583022169.4,5801377515.0,46868213189.0,500065206.6,11181262907.0,16.1410886,6.288003891,54769637603.0,0.021717815,197000000000.0,221000000000.0,1385268062.0,9.147321157
21.29868076,92873821190.0,20.8921934,78663744860.0,801000000000.0,201000000000.0,204000000000.0,26843099726.0,3235777039.0,24086019591.0,19719697074.0,103000000000.0,15.64553471,4.908365369,561000000000.0,0.213517785,908000000000.0,1030000000000.0,23847615582.0,8.847032247
32.78500753,22423648994.0,27.79953801,31203584711.0,135000000000.0,43115377110.0,54081688357.0,10299145712.0,45317318921.0,7452156624.0,8506904507.0,36713975769.0,18.0257438,3.975982549,31139490627.0,0.379777932,189000000000.0,214000000000.0,5400624057.0,9.38906112
42.04049363,14059383989.0,42.28304923,3905424619.0,58654633936.0,48653959709.0,32922969849.0,2954913946.0,16514216139.0,1066173147.0,799617474.8,10636153547.0,15.38106017,16.30199899,462367509.5,0.056877121,81005705119.0,96903939128.0,255076999.4,6.288532258
29.1053736,592000000000.0,28.10947551,1370000000000.0,3070000000000.0,616000000000.0,1320000000000.0,422000000000.0,1390000000000.0,266000000000.0,388000000000.0,646000000000.0,17.87258089,3.833945754,854000000000.0,0.654520717,5070000000000.0,5820000000000.0,266000000000.0,8.859306673
33.92008965,78808174689.0,34.21650136,217000000000.0,497000000000.0,128000000000.0,311000000000.0,62841514832.0,14174153057.0,83557934756.0,54195600114.0,109000000000.0,15.79880959,7.028148321,402000000000.0,0.691259575,857000000000.0,955000000000.0,83557934756.0,8.965796179
58.78405639,229000000000.0,58.36656669,1220000000000.0,956000000000.0,17993729262.0,1150000000000.0,43195643173.0,616000000000.0,35201813969.0,16505399818.0,352000000000.0,14.83045085,7.869020534,84606706007.0,0.072417183,1950000000000.0,2200000000000.0,34793648416.0,5.889619207
33.41227986,26694566640.0,32.92484688,32788048517.0,164000000000.0,33018882291.0,79562965018.0,737378147.5,26110725794.0,28837813264.0,-857063290.2,26301407496.0,15.07605884,9.75792912,123000000000.0,-0.032031591,232000000000.0,261000000000.0,28773582299.0,5.977262049
30.62645809,53839787634.0,30.1854615,29190118845.0,336000000000.0,96260875528.0,103000000000.0,6813653255.0,28357096169.0,10890961721.0,2924555362.0,63268432265.0,16.12253195,6.123669762,154000000000.0,0.054342739,379000000000.0,439000000000.0,10890961721.0,9.125537749
27.68366578,23096589989.0,26.68895374,15736546541.0,93938090654.0,52873581462.0,31504919398.0,10625112392.0,27945846278.0,698263208.2,6793592281.0,11641456246.0,15.94636391,5.264025407,14526449829.0,0.291700943,130000000000.0,160000000000.0,438172676.6,9.074631408
47.9947431,67866061209.0,47.12375165,65490356568.0,351000000000.0,135000000000.0,180000000000.0,154000000000.0,74558264570.0,48584883969.0,99527731941.0,45523881640.0,16.49340516,3.142749185,89753754474.0,1.466783882,501000000000.0,609000000000.0,48584883969.0,6.557167988
42.33861175,223000000000.0,43.77496317,610000000000.0,986000000000.0,83907504419.0,737000000000.0,79054225335.0,392000000000.0,96809195463.0,70793783228.0,196000000000.0,17.06007441,3.183113388,296000000000.0,0.317830271,1570000000000.0,1850000000000.0,96809195463.0,7.543921497
25.31312542,27865808089.0,26.03158183,8760484989.0,75905098712.0,47856552643.0,38568221338.0,5758607993.0,12551030270.0,413821948.5,4529065199.0,7066958050.0,18.08045042,4.043760504,0.0,0.162687301,140000000000.0,174000000000.0,20709126.57,9.693816896
30.87894664,70464326424.0,31.19230167,114000000000.0,393000000000.0,110000000000.0,262000000000.0,8410201717.0,22688451661.0,166000000000.0,7393097877.0,71241053254.0,15.25686637,11.47439283,301000000000.0,0.104966513,630000000000.0,711000000000.0,166000000000.0,6.067663934
30.27978765,34534640018.0,31.62969066,9949606646.0,73669657365.0,52565698418.0,40337271408.0,6305582680.0,10052287933.0,3342666500.0,3686255116.0,23000314570.0,16.49897025,3.168520859,0.0,0.106737982,119000000000.0,155000000000.0,3007391699.0,6.643306114
52.63382754,14542008154.0,52.98175661,21688641799.0,61070691303.0,19331689254.0,69806418936.0,654577425.1,8015129737.0,29158071357.0,382372416.0,16292953871.0,15.75978454,9.673692267,64064854886.0,0.026268699,117000000000.0,133000000000.0,10227710434.0,9.041182663
24.66936936,575000000000.0,24.40423637,1490000000000.0,3210000000000.0,701000000000.0,1180000000000.0,353000000000.0,1450000000000.0,217000000000.0,338000000000.0,554000000000.0,17.49165811,3.38475845,772000000000.0,0.587432995,5090000000000.0,5840000000000.0,217000000000.0,8.234748288
40.41009538,19754201619.0,41.00354044,30738167202.0,233000000000.0,150000000000.0,157000000000.0,31334637216.0,10356804665.0,7044635811.0,21450388139.0,50098503463.0,15.97448167,5.107042269,141000000000.0,1.052774866,424000000000.0,457000000000.0,7043426591.0,8.418145176
106.2724175,15343413497.0,103.5153863,2901496972.0,7128552969.0,15375009835.0,35237013618.0,-14.31830831,1649983916.0,9201130072.0,1053.972462,4829381380.0,15.92740878,11.49162561,7077610312.0,5.83e-08,41287502215.0,57938092250.0,7497484556.0,8.719741795
40.50579658,19403748404.0,32.28889621,18683405240.0,57621406241.0,29615605247.0,26606941531.0,2826704023.0,15936107290.0,2936937314.0,1323251046.0,10171375857.0,16.15760561,6.417661423,13186551565.0,0.068143211,86933800002.0,108000000000.0,1867924489.0,9.160935268
30.14121915,17965003973.0,32.90308443,110000000000.0,156000000000.0,64511971785.0,130000000000.0,5575068801.0,8082555161.0,59864126153.0,5269470078.0,45730300184.0,17.78006016,3.715519048,89510454172.0,0.315608522,279000000000.0,301000000000.0,430332408.4,8.720575347
79.25697128,103000000000.0,81.34279343,112000000000.0,156000000000.0,39850614538.0,658000000000.0,1964633067.0,0.0,491000000000.0,56.21568277,88522985317.0,14.98113313,18.03143727,546000000000.0,4.91e-10,812000000000.0,922000000000.0,467000000000.0,6.497479564
58.26065278,13157137655.0,59.68143522,7455463911.0,67093762364.0,60065958505.0,84950806616.0,1957398951.0,1737528337.0,590086948.7,618331264.8,12790671124.0,14.66043154,9.884145316,40810593678.0,0.046996179,142000000000.0,157000000000.0,590086948.7,6.133170286
24.83297565,14351678136.0,30.25814728,776082294.2,32027591737.0,2503008095.0,4146374203.0,5501872290.0,6926573815.0,996947168.4,5331384934.0,2573361356.0,16.76643491,3.657257802,1397314446.0,0.371530852,18614336592.0,33714648307.0,0.0,6.803885764
42.54128428,24863126360.0,45.12327656,6573894973.0,44079044450.0,30920087151.0,51272680629.0,102380218.9,8007823956.0,18475125224.0,2840272.884,20212142357.0,15.88133554,5.899937371,47988107250.0,0.000113553,105000000000.0,131000000000.0,8970996224.0,8.952001845
26.52396953,1050000000000.0,27.36719997,3540000000000.0,4340000000000.0,725000000000.0,1680000000000.0,40985474763.0,471000000000.0,83526228551.0,228000000000.0,583000000000.0,16.64165644,3.45748968,581000000000.0,0.216811588,5810000000000.0,6960000000000.0,83526228551.0,8.506431088
21.82268018,134000000000.0,20.15433233,129000000000.0,718000000000.0,99243273245.0,218000000000.0,58740569869.0,113000000000.0,23875069681.0,58214899254.0,71124277277.0,16.91457582,3.454559905,281000000000.0,0.437470662,1050000000000.0,1230000000000.0,23432341571.0,7.40172955
42.66385955,30811514309.0,48.83632964,9324885813.0,76483795607.0,52672354013.0,50478357079.0,4688230165.0,24917854994.0,2631661708.0,1437554839.0,13614946695.0,16.34174361,6.469333226,9157285652.0,0.046716462,114000000000.0,146000000000.0,1859930801.0,8.378839806
32.78857454,86658532875.0,35.35941077,207000000000.0,467000000000.0,50693780382.0,208000000000.0,27927059524.0,183000000000.0,34149397780.0,25947558007.0,54027254043.0,16.55099087,3.14366868,127000000000.0,0.298552796,667000000000.0,782000000000.0,18609845817.0,6.577178941
43.4266004,25301931844.0,47.78549142,15572787778.0,99796550063.0,45323574538.0,68332471089.0,9558362081.0,4731353833.0,4304282902.0,8634472306.0,9900452174.0,18.0105372,5.064439216,64427925357.0,0.341742162,153000000000.0,185000000000.0,2749102548.0,10.07555931
39.56008841,11583897312.0,37.18312088,31326121932.0,60165534231.0,12814785800.0,31788379481.0,2575277530.0,24248920641.0,8738563370.0,1837883395.0,11914884479.0,14.91344707,18.23578665,10699173967.0,0.158611703,90152224949.0,104000000000.0,2468731822.0,6.53149957
29.50679799,16261725620.0,28.55294812,4435408046.0,64105920494.0,45508801954.0,22080212001.0,3095527046.0,19414544379.0,726267540.4,408666656.0,9212451306.0,15.67204375,14.11042525,2548906270.0,0.025529255,80855150885.0,98804258840.0,348309852.2,8.607965261
38.27633766,238000000000.0,35.38248823,608000000000.0,1150000000000.0,138000000000.0,612000000000.0,60263287226.0,387000000000.0,57152646052.0,54440963257.0,166000000000.0,16.63442555,3.158158495,322000000000.0,0.228975704,1850000000000.0,2120000000000.0,57152646052.0,6.628035677
44.93874525,9629193588.0,46.11664737,36251726206.0,103000000000.0,37277071809.0,60236825885.0,26613124838.0,43904235357.0,695331725.5,23574507171.0,13848507049.0,17.49165811,3.38475845,6776072098.0,2.448608011,138000000000.0,158000000000.0,453173962.1,8.234748288
21.12235152,32865829231.0,35.64794422,63171339385.0,199000000000.0,51837111931.0,99885035983.0,1549936603.0,24267047930.0,30226047844.0,-730930101.2,37026830998.0,14.80510831,19.3955407,116000000000.0,-0.022063735,277000000000.0,311000000000.0,30226047844.0,7.261852812
38.92141678,184000000000.0,39.04832987,584000000000.0,858000000000.0,111000000000.0,619000000000.0,87786151210.0,327000000000.0,23089543037.0,74545182563.0,262000000000.0,15.77191511,4.58277791,239000000000.0,0.405190102,1490000000000.0,1750000000000.0,23089543037.0,9.193989172
43.52326422,37940367703.0,39.88994551,5240052132.0,104000000000.0,39827093227.0,57841953521.0,1959166928.0,8075915827.0,24250740013.0,1600590287.0,14999269094.0,16.7678512,3.382796289,76051764512.0,0.04216054,136000000000.0,177000000000.0,3324194218.0,6.826978433
80.60045799,17363989920.0,81.12646731,53835699053.0,63471085343.0,16137964298.0,113000000000.0,2683540084.0,33528001197.0,16082128735.0,2552755773.0,30666399878.0,15.23648552,18.11905351,1664003340.0,0.147105405,188000000000.0,209000000000.0,15325177310.0,8.17063434
39.30194498,-6706250702.0,26.49610101,11082072101.0,172000000000.0,51697217184.0,105000000000.0,49524414893.0,7523959892.0,26639557443.0,34043455540.0,72924204110.0,16.32327791,6.472341512,316000000000.0,8.418884075,408000000000.0,418000000000.0,26639557443.0,8.36134365
27.23801473,65958005901.0,25.752168,71310581937.0,432000000000.0,189000000000.0,163000000000.0,31343272283.0,69464763246.0,32097366868.0,17169878276.0,67105169933.0,14.44639588,19.78049824,238000000000.0,0.262633471,707000000000.0,781000000000.0,27939040203.0,6.882784846
81.22432831,17393097508.0,83.66109419,51802507942.0,63628574534.0,16181714153.0,116000000000.0,2000559212.0,32115711775.0,13995266730.0,1875242682.0,25564342153.0,15.21709536,17.86207978,2219295790.0,0.107776968,181000000000.0,202000000000.0,13236083169.0,8.304587844
52.99697675,8608118165.0,49.90976625,5743504267.0,25097253439.0,15094711930.0,17864584255.0,985100229.0,6961715240.0,1543468314.0,669937645.3,5701311285.0,15.84691338,7.454997665,5649142073.0,0.07806016,43292930587.0,53043874011.0,1072510480.0,8.893668102
38.00049981,16213397863.0,38.12586964,38780743883.0,84496057844.0,6489521895.0,46572848955.0,3270305211.0,24916556116.0,6130502853.0,2945649173.0,32608400186.0,15.99846954,4.62142309,38697082528.0,0.182213812,133000000000.0,150000000000.0,6021021270.0,8.611594254
22.37750819,69439237398.0,20.39424759,91000024208.0,642000000000.0,164000000000.0,159000000000.0,13669476333.0,2972730828.0,13927315185.0,9239083078.0,79221160092.0,16.05225746,5.2926991,410000000000.0,0.133189295,724000000000.0,807000000000.0,13438594334.0,8.616494073
123.8462598,20389930119.0,111.152076,20369875412.0,171000000000.0,98326587454.0,279000000000.0,56566954107.0,7258978452.0,4601369376.0,52003333281.0,18136467632.0,15.96653322,11.80264391,70263698754.0,2.612011049,321000000000.0,344000000000.0,4601369376.0,8.654133737
62.95911519,10469066557.0,64.61774031,4945214432.0,39985424671.0,17132735846.0,37768711767.0,2368444076.0,6421503516.0,9990473710.0,2103886981.0,17527166537.0,15.19027655,17.54095227,29727938058.0,0.200697781,66589007943.0,78460220629.0,2806073710.0,8.455782486
127.1997909,19747180166.0,131.1033144,15079439343.0,163000000000.0,76503808459.0,267000000000.0,17993563879.0,2865252483.0,2247938812.0,14843711066.0,23337794440.0,15.88606481,12.70450503,59449157381.0,0.743656803,308000000000.0,331000000000.0,2247938812.0,8.61660799
21.24686422,22966944888.0,24.11031252,11491912939.0,121000000000.0,41747728885.0,41387944768.0,715469775.9,6490449534.0,12917309995.0,288062400.4,18865596624.0,14.74294,19.45756577,97497160629.0,0.012533713,169000000000.0,193000000000.0,5179402588.0,7.189037517
43.81235126,6383125365.0,51.00100372,990884150.7,18702205920.0,17256658251.0,14294578712.0,14419346499.0,1003545457.0,1530745766.0,12426788329.0,5713973616.0,15.8678338,12.82058028,0.0,1.225818713,31477826154.0,43267427764.0,1511884887.0,8.617800188
34.89450401,-16342734479.0,34.88850512,10245857769.0,171000000000.0,52195261358.0,135000000000.0,54464238201.0,7344817913.0,-5267177.55,38964744862.0,130000000000.0,16.24474143,6.580084056,308000000000.0,-4.004770561,386000000000.0,386000000000.0,-5267177.55,8.260784597
108.4667835,27866447617.0,73.05809592,73630550.84,9133628029.0,4549760949.0,4973073287.0,8973198.196,1683430090.0,28349600.08,-1190716.339,739321274.5,17.88130032,5.33515471,190315.0,-3.97e-05,8622322861.0,37019428285.0,0.0,10.27664781
24.4689908,12908342012.0,25.09965891,1953559442.0,16073152640.0,14616631315.0,4786645574.0,297528431.3,2439947041.0,73660118.61,258994516.0,3767979406.0,16.48536936,3.100087931,60422451.2,0.020064782,19487044707.0,32606460912.0,0.0,6.4212346
39.01798787,664000000000.0,38.85318856,3220000000000.0,2890000000000.0,433000000000.0,1910000000000.0,41710862795.0,282000000000.0,118000000000.0,97129215908.0,811000000000.0,18.08045042,4.043760504,359000000000.0,0.145097567,4720000000000.0,5520000000000.0,118000000000.0,9.693816896
22.20951552,94225775780.0,25.74051709,226000000000.0,498000000000.0,57961541285.0,307000000000.0,4380238352.0,52088210743.0,50006709550.0,-2626967246.0,120000000000.0,14.93208622,8.648690935,528000000000.0,-0.028202446,936000000000.0,1040000000000.0,50006709550.0,5.904861614
51.33771728,14412733135.0,53.34254415,21501310357.0,61563673227.0,18996223557.0,70799974447.0,572928125.2,9067131582.0,25863905505.0,269122271.3,16306522744.0,15.77509645,10.04680076,63342656321.0,0.018813797,114000000000.0,130000000000.0,9674533276.0,9.010769019
86.07479284,15973026431.0,65.10456523,1487872085.0,17634767977.0,3442288884.0,5195294149.0,429137404.9,2200367699.0,3552904327.0,-515216354.8,755500455.7,15.96256436,5.234376642,0.0,-0.032218962,8158313969.0,26175435232.0,0.0,9.598218253
39.68582353,243000000000.0,37.16362677,625000000000.0,1190000000000.0,334000000000.0,868000000000.0,103000000000.0,565000000000.0,90105238937.0,85540594759.0,313000000000.0,14.93208622,8.648690935,522000000000.0,0.35270689,2070000000000.0,2330000000000.0,90105238937.0,5.904861614
31.89,610000000000.0,31.8928156,2590000000000.0,2900000000000.0,287000000000.0,1270000000000.0,41993182265.0,240000000000.0,88353566780.0,36195166046.0,544000000000.0,15.79,4.5,361000000000.0,0.0593,3980000000000.0,4720000000000.0,88353566780.0,9.26
47.12237128,32237252403.0,49.62434983,81513622932.0,238000000000.0,44662268266.0,126000000000.0,1323845233.0,88978218662.0,22499227134.0,1266819541.0,53323835994.0,16.04463043,5.203479535,0.0,0.039012918,390000000000.0,429000000000.0,9085345422.0,8.615665206
24.69,29880283242.0,24.68541735,21523320637.0,158000000000.0,88080715875.0,50874140284.0,6940647908.0,36035820528.0,2517591389.0,5696933845.0,21183167506.0,15.90666667,12.56666667,34941024031.0,0.1907,212000000000.0,247000000000.0,1510299885.0,8.616666667
33.69781294,10589037163.0,32.6645167,28589125520.0,83976233640.0,41271088074.0,43419309143.0,12769510020.0,42825756993.0,577638231.5,11194979635.0,19916118009.0,16.3824302,4.127622949,3134151881.0,1.094210867,157000000000.0,180000000000.0,577331003.4,7.6589601
49.66599433,513890479.4,61.58238986,15554833643.0,116000000000.0,56803259106.0,460000000000.0,54525327861.0,7841047224.0,231000000000.0,36555623977.0,70835562620.0,15.75906928,5.994563006,653000000000.0,80.1505729,675000000000.0,691000000000.0,231000000000.0,9.050524416
102.3353707,23244645680.0,95.39038854,5725284818.0,16759324751.0,10289455765.0,32650310819.0,955227351.7,4313754191.0,594793560.8,806255063.9,3891666488.0,15.71940048,13.78077499,8542730066.0,0.034791011,39833754271.0,63476665201.0,564581799.2,8.620470971
18.61782932,12944215450.0,33.42604599,12241673946.0,87978063196.0,45153641460.0,41347391360.0,3570370443.0,4510216667.0,17430595460.0,1451974059.0,17813169038.0,14.80510831,19.3955407,52975401326.0,0.111546354,113000000000.0,128000000000.0,9271031532.0,7.261852812
24.88512796,26899572393.0,25.47379432,31196879982.0,204000000000.0,115000000000.0,67273119430.0,9457674668.0,51482728684.0,3064964367.0,7776544672.0,36634854846.0,16.08460216,5.563742417,33378685901.0,0.289321833,269000000000.0,302000000000.0,1235292986.0,8.775073525
24.13644113,50810128567.0,25.33170359,79176176015.0,294000000000.0,153000000000.0,138000000000.0,12932108076.0,50128779485.0,21313208010.0,17129671736.0,71637573291.0,14.55185848,7.069333228,133000000000.0,0.33731921,544000000000.0,636000000000.0,19479675915.0,5.879343562
27.92247455,102000000000.0,26.65786239,133000000000.0,547000000000.0,147000000000.0,231000000000.0,18932635305.0,120000000000.0,14182410628.0,15484671612.0,84073527553.0,15.99846954,4.62142309,293000000000.0,0.151480374,889000000000.0,1010000000000.0,13269344753.0,8.611594254
21.50944189,867000000000.0,22.21189001,1850000000000.0,4070000000000.0,792000000000.0,1220000000000.0,176000000000.0,1700000000000.0,156000000000.0,151000000000.0,434000000000.0,16.6685056,3.408661601,816000000000.0,0.174207425,5950000000000.0,6950000000000.0,156000000000.0,8.583516771
26.04,85507397866.0,26.03896731,70372610139.0,440000000000.0,122000000000.0,166000000000.0,36685294619.0,54326981812.0,25276023600.0,30857415379.0,36059288784.0,16.5,3.166666667,179000000000.0,0.3609,585000000000.0,682000000000.0,25276023600.0,6.633333333
60.31096317,23079860251.0,54.28837458,17896414909.0,99559794242.0,42728447100.0,80457197699.0,15848991544.0,6907288938.0,7816705861.0,14744006215.0,17736213595.0,16.22630463,6.538521761,53879054838.0,0.638792833,157000000000.0,187000000000.0,3191149439.0,9.175604274
41.06878854,14310265033.0,39.65056417,40210605743.0,75146861558.0,16571600128.0,40738077267.0,3471312137.0,30695891378.0,5521472632.0,1926254347.0,13438896981.0,15.92779677,5.851874334,7724135622.0,0.134689515,108000000000.0,125000000000.0,1462330332.0,8.91814809
55.32440023,27123005774.0,55.1524715,5866352643.0,40088541287.0,29648084453.0,82053125155.0,1508499310.0,7652688255.0,52672777104.0,1327989445.0,16705676329.0,15.93745505,4.674803001,50711431126.0,0.049032454,125000000000.0,154000000000.0,16441094934.0,8.497754311
44.6229923,11626505515.0,44.35470376,24556876266.0,48686551580.0,20485169389.0,34155054411.0,3108819283.0,18435286904.0,7775753330.0,613204663.9,8483422011.0,14.49653334,5.155070843,7330926209.0,0.053590709,75990256900.0,88988531944.0,2694296051.0,5.948478252
25.11215949,15802498322.0,23.31032327,35634135581.0,131000000000.0,6830307877.0,35644130011.0,3874020361.0,36772585480.0,8184636470.0,2273465230.0,19797485080.0,16.24458644,5.412125423,51989542517.0,0.142802661,157000000000.0,175000000000.0,7942729605.0,9.149488194
38.79992998,247000000000.0,40.21415051,377000000000.0,626000000000.0,40502979861.0,755000000000.0,4183310222.0,38352282215.0,53073611003.0,4076880859.0,185000000000.0,17.20951367,3.334878203,688000000000.0,0.016564405,1270000000000.0,1540000000000.0,53073611003.0,7.827137864
47.08801793,23074579878.0,50.76435264,9215277944.0,55420119261.0,28745235628.0,37814737349.0,938000267.9,9922198870.0,5802969202.0,49764552.72,13096111868.0,15.7494284,6.493442448,24497845566.0,0.002150302,93351672922.0,118000000000.0,5802723471.0,9.033916125
20.48732691,173000000000.0,20.72345359,124000000000.0,745000000000.0,117000000000.0,214000000000.0,93671916542.0,118000000000.0,30437880475.0,74650356873.0,68232558328.0,18.0428076,4.51822846,324000000000.0,0.43168903,1020000000000.0,1250000000000.0,30005165057.0,9.859907815
47.28475448,35421521577.0,51.13354449,1460410477.0,36458171929.0,14138679347.0,40772172750.0,4210654458.0,819614414.1,1276657782.0,4022427184.0,13975958897.0,16.65819796,3.312498455,44487937519.0,0.113518987,70288234754.0,107000000000.0,1017800942.0,6.78609706
39.736287,35940404073.0,38.70667847,6254867685.0,106000000000.0,38299176490.0,53005403650.0,3137157780.0,7718784370.0,17174503332.0,2823057261.0,15299199023.0,16.88774405,3.619566364,68271926337.0,0.078589297,148000000000.0,189000000000.0,5157870207.0,6.964345392
40.31127506,48494428856.0,36.51243224,65346759393.0,311000000000.0,90509680934.0,134000000000.0,10085958892.0,24079513688.0,15117369082.0,4636844025.0,35498560712.0,16.12332907,6.140279461,121000000000.0,0.095312307,512000000000.0,568000000000.0,15117369082.0,8.642801267
78.85242945,52939033434.0,69.19718076,22977456571.0,63204944038.0,8242434764.0,69200394436.0,5300823563.0,46527489.79,24365001300.0,4753772103.0,33984376878.0,16.66029276,3.706910188,58228227035.0,0.072955235,94999770040.0,149000000000.0,21015316431.0,8.926652323
36.04938893,26494844962.0,37.43465368,56650050177.0,196000000000.0,81334474051.0,123000000000.0,6581716293.0,15337423118.0,9840981367.0,5242014112.0,36010089344.0,15.84706128,10.71122549,115000000000.0,0.197954746,319000000000.0,349000000000.0,9840981367.0,8.86801763
87.31185725,135000000000.0,89.84425025,185000000000.0,210000000000.0,20400000000.0,699000000000.0,8411160437.0,0.0,378000000000.0,-454430504.1,136000000000.0,16.15760561,6.417661423,433000000000.0,-0.003351865,743000000000.0,893000000000.0,372000000000.0,9.160935268
10.84611498,188000000000.0,10.02842082,112000000000.0,969000000000.0,240000000000.0,67489267926.0,270000000000.0,73746937553.0,12784645195.0,239000000000.0,17281440652.0,16.60916362,4.001615616,92766705980.0,1.274860495,910000000000.0,1160000000000.0,9751781326.0,7.791061048
23.19961849,74406764759.0,20.41109137,79826806563.0,691000000000.0,166000000000.0,165000000000.0,16811464667.0,3968328788.0,16114857024.0,10339549317.0,89094454956.0,16.21943872,6.634333008,454000000000.0,0.142322307,791000000000.0,887000000000.0,15510559633.0,9.194578922
39.91112827,17651016215.0,43.13497717,71624135362.0,133000000000.0,37361445176.0,82895296036.0,16525175514.0,15855530554.0,12565194431.0,8673946916.0,21212561068.0,15.25217543,19.06843201,20818332606.0,0.491392884,189000000000.0,214000000000.0,12565194431.0,7.768435505
99.48478266,9428258659.0,98.64756845,7257370984.0,12947747663.0,10328190789.0,53330232282.0,2654739446.0,7626550719.0,22575559076.0,1946442144.0,6942988615.0,14.43629013,4.764703069,28242993076.0,0.205950602,54137417762.0,64179255649.0,10581264076.0,5.793060309
51.70280723,5853843138.0,34.95308748,249652685.7,8200339498.0,2365540627.0,1736087357.0,176608552.7,685683333.8,135460917.4,-176941270.0,885017326.0,16.23990394,5.679503182,0.0,-0.030308891,6066187882.0,13322842692.0,0.0,8.751566806
42.7430962,16788132822.0,48.5599739,15099341259.0,137000000000.0,32031173317.0,65978747793.0,16418652053.0,15764059593.0,1054200000.0,9615583006.0,25029197973.0,14.91344707,18.23578665,22709327245.0,0.572166067,193000000000.0,218000000000.0,1054200000.0,6.53149957
40.13225733,10008298841.0,40.64754639,34666834343.0,54106884095.0,12844874388.0,32530493085.0,5532205793.0,1178815097.0,7793750394.0,5267648683.0,9806222956.0,16.02923057,5.636264839,29397600598.0,0.523165765,90973353502.0,104000000000.0,1426715394.0,8.81945238
